acquisition_id,customer_id,acquisition_timestamp,channel,platform,touch_type
22617,7965,2026-01-24,paid_social,web,additional_touch
22618,8411,2026-02-20,paid_social,mobile,additional_touch
22619,11548,2026-02-07,paid_social,web,additional_touch
22620,6289,2026-03-15,referral,mobile,additional_touch
22621,14170,2026-03-19,search,web,additional_touch
22622,3169,2026-01-19,search,mobile,additional_touch
22623,19071,2026-03-03,paid_social,web,additional_touch
22624,10484,2026-03-12,paid_social,mobile,additional_touch
22625,17429,2026-03-28,search,web,additional_touch
22626,10228,2026-01-11,referral,web,additional_touch
22627,8217,2026-02-03,search,web,additional_touch
22628,14449,2026-01-19,referral,mobile,additional_touch
22629,19008,2026-02-19,paid_social,mobile,additional_touch
22630,12785,2026-02-03,paid_social,mobile,additional_touch
22631,19755,2026-02-22,paid_social,mobile,additional_touch
22632,5722,2026-03-16,paid_social,mobile,additional_touch
22633,10015,2026-02-05,paid_social,mobile,additional_touch
22634,2763,2026-03-30,search,mobile,additional_touch
22635,12744,2026-02-04,referral,web,additional_touch
22636,7447,2026-02-11,search,mobile,additional_touch
22637,12058,2026-03-13,search,mobile,additional_touch
22638,18307,2026-02-02,paid_social,mobile,additional_touch
22639,9130,2026-01-11,search,web,additional_touch
22640,4370,2026-02-09,search,web,additional_touch
22641,506,2026-02-17,referral,web,additional_touch
22642,8281,2026-02-22,referral,mobile,additional_touch
22643,5292,2026-03-01,search,mobile,additional_touch
22644,18302,2026-01-05,search,web,additional_touch
22645,4230,2026-03-19,referral,mobile,additional_touch
22646,10273,2025-12-30,referral,web,additional_touch
22647,2652,2026-02-04,paid_social,web,additional_touch
22648,19029,2026-01-01,search,web,additional_touch
22649,17953,2026-03-19,paid_social,web,additional_touch
22650,664,2026-03-22,paid_social,mobile,additional_touch
22651,14379,2026-03-23,paid_social,mobile,additional_touch
22652,10975,2026-03-24,paid_social,mobile,additional_touch
22653,8216,2026-01-21,paid_social,mobile,additional_touch
22654,18697,2026-03-28,paid_social,web,additional_touch
22655,12552,2026-03-25,paid_social,web,additional_touch
22656,7064,2026-02-08,paid_social,web,additional_touch
22657,12422,2026-02-26,referral,mobile,additional_touch
22658,8972,2026-03-20,paid_social,mobile,additional_touch
22659,18897,2026-02-19,search,web,additional_touch
22660,16652,2026-03-16,paid_social,mobile,additional_touch
22661,7618,2026-02-19,search,mobile,additional_touch
22662,19169,2026-02-20,search,web,additional_touch
22663,3859,2026-01-27,search,mobile,additional_touch
22664,16356,2026-03-16,paid_social,mobile,additional_touch
22665,11574,2026-02-09,paid_social,mobile,additional_touch
22666,18549,2026-02-06,search,web,additional_touch
22667,14364,2026-02-17,search,mobile,additional_touch
22668,14240,2026-02-12,search,mobile,additional_touch
22669,19265,2026-01-05,referral,web,additional_touch
22670,704,2026-01-18,paid_social,mobile,additional_touch
22671,9068,2026-03-22,referral,mobile,additional_touch
22672,6788,2026-02-28,referral,mobile,additional_touch
22673,4445,2026-01-11,search,mobile,additional_touch
22674,7207,2026-02-11,paid_social,mobile,additional_touch
22675,11224,2026-02-25,search,mobile,additional_touch
22676,17387,2026-02-06,search,web,additional_touch
22677,5525,2026-02-19,search,mobile,additional_touch
22678,655,2026-01-15,search,mobile,additional_touch
22679,17314,2026-02-09,search,mobile,additional_touch
22680,4740,2026-01-06,referral,mobile,additional_touch
22681,13647,2026-02-19,paid_social,mobile,additional_touch
22682,12396,2026-02-25,search,mobile,additional_touch
22683,18087,2026-01-28,referral,web,additional_touch
22684,3564,2026-03-21,search,web,additional_touch
22685,15883,2026-03-11,paid_social,mobile,additional_touch
22686,4935,2026-03-18,search,web,additional_touch
22687,1336,2026-03-18,search,mobile,additional_touch
22688,15762,2026-03-12,referral,web,additional_touch
22689,13998,2026-02-28,search,mobile,additional_touch
22690,1879,2026-03-11,referral,mobile,additional_touch
22691,2829,2026-01-19,paid_social,mobile,additional_touch
22692,8205,2026-01-09,search,web,additional_touch
22693,2665,2026-02-14,referral,web,additional_touch
22694,12219,2025-12-30,paid_social,mobile,additional_touch
22695,14770,2026-01-28,search,mobile,additional_touch
22696,6688,2026-01-05,paid_social,web,additional_touch
22697,5666,2026-02-08,referral,web,additional_touch
22698,3826,2026-01-16,paid_social,mobile,additional_touch
22699,2213,2026-01-13,referral,web,additional_touch
22700,9884,2026-03-18,search,web,additional_touch
22701,10146,2026-01-08,paid_social,web,additional_touch
22702,2661,2026-02-08,paid_social,mobile,additional_touch
22703,5520,2026-03-08,referral,mobile,additional_touch
22704,6622,2026-03-11,paid_social,mobile,additional_touch
22705,15925,2026-02-04,paid_social,mobile,additional_touch
22706,12751,2026-02-03,search,web,additional_touch
22707,1282,2026-02-10,referral,web,additional_touch
22708,14260,2026-02-03,referral,mobile,additional_touch
22709,895,2026-02-12,paid_social,mobile,additional_touch
22710,5920,2026-02-18,search,web,additional_touch
22711,10549,2026-02-04,search,mobile,additional_touch
22712,12678,2026-01-11,paid_social,mobile,additional_touch
22713,18778,2026-03-27,search,mobile,additional_touch
22714,5978,2026-03-26,paid_social,mobile,additional_touch
22715,16548,2026-03-05,search,mobile,additional_touch
22716,12726,2026-03-11,referral,web,additional_touch
22717,6361,2026-01-17,paid_social,web,additional_touch
22718,6830,2026-02-14,paid_social,mobile,additional_touch
22719,6382,2026-03-27,search,mobile,additional_touch
22720,4498,2026-03-27,referral,web,additional_touch
22721,13388,2026-02-17,search,mobile,additional_touch
22722,10692,2026-03-04,referral,mobile,additional_touch
22723,10415,2026-01-03,referral,mobile,additional_touch
22724,18533,2026-02-23,paid_social,web,additional_touch
22725,13277,2026-01-21,referral,mobile,additional_touch
22726,19589,2026-03-03,paid_social,web,additional_touch
22727,18961,2026-03-17,paid_social,web,additional_touch
22728,2218,2026-03-28,referral,web,additional_touch
22729,14237,2026-02-05,paid_social,mobile,additional_touch
22730,6028,2026-02-20,referral,web,additional_touch
22731,10346,2026-01-24,paid_social,web,additional_touch
22732,6895,2026-03-01,search,web,additional_touch
22733,9396,2026-01-26,search,mobile,additional_touch
22734,15509,2026-02-16,search,mobile,additional_touch
22735,3573,2026-03-04,paid_social,web,additional_touch
22736,17716,2026-03-07,paid_social,mobile,additional_touch
22737,16788,2026-02-21,search,web,additional_touch
22738,7169,2026-01-03,search,web,additional_touch
22739,11035,2026-02-14,referral,web,additional_touch
22740,3277,2026-02-16,search,mobile,additional_touch
22741,5220,2026-01-08,referral,mobile,additional_touch
22742,8739,2026-01-07,referral,mobile,additional_touch
22743,1465,2026-01-31,referral,web,additional_touch
22744,15226,2026-01-31,search,mobile,additional_touch
22745,5847,2026-01-09,paid_social,web,additional_touch
22746,11550,2026-01-19,search,web,additional_touch
22747,13546,2026-02-05,search,mobile,additional_touch
22748,11384,2026-01-06,paid_social,mobile,additional_touch
22749,1236,2025-12-31,paid_social,web,additional_touch
22750,9562,2026-01-16,referral,web,additional_touch
22751,3111,2026-01-19,paid_social,mobile,additional_touch
22752,9947,2026-01-13,paid_social,web,additional_touch
22753,16124,2026-03-11,referral,web,additional_touch
22754,11951,2026-03-12,paid_social,web,additional_touch
22755,11923,2026-02-24,paid_social,web,additional_touch
22756,16064,2026-01-03,referral,mobile,additional_touch
22757,16774,2026-01-21,paid_social,mobile,additional_touch
22758,10382,2026-03-20,search,mobile,additional_touch
22759,11740,2026-03-10,search,mobile,additional_touch
22760,4988,2025-12-31,paid_social,mobile,additional_touch
22761,16554,2026-02-26,search,mobile,additional_touch
22762,16917,2026-03-23,paid_social,web,additional_touch
22763,3706,2026-02-25,referral,mobile,additional_touch
22764,7520,2026-02-21,search,web,additional_touch
22765,12322,2026-03-19,paid_social,web,additional_touch
22766,15368,2026-02-04,paid_social,web,additional_touch
22767,14071,2026-03-09,paid_social,mobile,additional_touch
22768,4301,2026-03-19,paid_social,mobile,additional_touch
22769,10366,2026-03-17,referral,mobile,additional_touch
22770,17626,2026-02-28,search,mobile,additional_touch
22771,7468,2026-02-13,referral,mobile,additional_touch
22772,14224,2026-01-16,referral,mobile,additional_touch
22773,2122,2026-02-20,referral,mobile,additional_touch
22774,16904,2026-02-27,paid_social,mobile,additional_touch
22775,12603,2026-01-10,referral,mobile,additional_touch
22776,5868,2026-02-17,paid_social,mobile,additional_touch
22777,1105,2026-02-26,referral,mobile,additional_touch
22778,6858,2026-02-20,referral,web,additional_touch
22779,18024,2026-02-10,paid_social,mobile,additional_touch
22780,17533,2026-01-15,referral,mobile,additional_touch
22781,8750,2026-02-05,referral,mobile,additional_touch
22782,6548,2026-03-07,search,web,additional_touch
22783,3510,2026-03-10,search,mobile,additional_touch
22784,8006,2026-02-17,paid_social,mobile,additional_touch
22785,8447,2026-03-17,referral,web,additional_touch
22786,3875,2026-02-20,paid_social,mobile,additional_touch
22787,2612,2026-02-14,search,web,additional_touch
22788,1883,2026-02-07,paid_social,mobile,additional_touch
22789,19377,2026-02-13,search,mobile,additional_touch
22790,11825,2026-02-06,search,web,additional_touch
22791,14885,2026-01-16,referral,mobile,additional_touch
22792,14631,2026-01-06,referral,mobile,additional_touch
22793,17351,2026-02-02,paid_social,web,additional_touch
22794,4679,2025-12-31,referral,mobile,additional_touch
22795,12218,2026-02-04,paid_social,web,additional_touch
22796,811,2026-03-19,search,mobile,additional_touch
22797,9598,2026-02-02,paid_social,web,additional_touch
22798,1358,2026-01-22,referral,mobile,additional_touch
22799,12676,2026-01-09,search,web,additional_touch
22800,10396,2026-03-04,referral,mobile,additional_touch
22801,5360,2026-01-15,paid_social,mobile,additional_touch
22802,9468,2026-01-06,referral,mobile,additional_touch
22803,15981,2026-03-21,paid_social,web,additional_touch
22804,5872,2026-03-01,paid_social,mobile,additional_touch
22805,7545,2026-02-01,paid_social,mobile,additional_touch
22806,13794,2026-02-02,search,mobile,additional_touch
22807,9862,2026-02-03,paid_social,web,additional_touch
22808,14178,2026-01-22,referral,mobile,additional_touch
22809,18410,2026-02-23,referral,mobile,additional_touch
22810,7434,2026-01-11,search,web,additional_touch
22811,9048,2026-01-10,search,web,additional_touch
22812,2520,2026-01-13,paid_social,mobile,additional_touch
22813,10857,2026-02-26,referral,web,additional_touch
22814,5010,2026-02-06,paid_social,mobile,additional_touch
22815,11106,2026-03-29,search,mobile,additional_touch
22816,1066,2026-01-08,referral,web,additional_touch
22817,4556,2025-12-31,search,web,additional_touch
22818,4418,2026-03-02,search,web,additional_touch
22819,14862,2026-03-21,referral,mobile,additional_touch
22820,4609,2026-03-11,referral,mobile,additional_touch
22821,4089,2025-12-31,referral,mobile,additional_touch
22822,4665,2026-02-19,paid_social,mobile,additional_touch
22823,1763,2026-01-26,referral,web,additional_touch
22824,9772,2026-03-24,paid_social,mobile,additional_touch
22825,8645,2026-01-09,paid_social,mobile,additional_touch
22826,14306,2026-03-25,referral,mobile,additional_touch
22827,17258,2026-03-08,referral,mobile,additional_touch
22828,16120,2026-01-04,paid_social,web,additional_touch
22829,2725,2026-01-08,referral,mobile,additional_touch
22830,2046,2026-02-10,paid_social,mobile,additional_touch
22831,4811,2026-02-06,search,web,additional_touch
22832,11745,2026-01-20,paid_social,mobile,additional_touch
22833,16866,2026-03-05,paid_social,web,additional_touch
22834,13919,2026-03-18,search,mobile,additional_touch
22835,270,2026-01-01,search,web,additional_touch
22836,12432,2026-02-07,referral,mobile,additional_touch
22837,47,2026-01-14,paid_social,web,additional_touch
22838,18833,2026-02-22,referral,mobile,additional_touch
22839,17432,2026-01-26,search,web,additional_touch
22840,17058,2026-02-05,search,web,additional_touch
22841,19903,2026-01-05,search,mobile,additional_touch
22842,934,2026-03-12,paid_social,web,additional_touch
22843,6509,2026-01-16,search,mobile,additional_touch
22844,6884,2026-01-23,paid_social,mobile,additional_touch
22845,2317,2026-01-06,referral,mobile,additional_touch
22846,18701,2026-03-25,referral,web,additional_touch
22847,16593,2026-03-25,referral,mobile,additional_touch
22848,10027,2026-02-07,paid_social,mobile,additional_touch
22849,11003,2026-01-12,referral,web,additional_touch
22850,9148,2026-02-12,paid_social,web,additional_touch
22851,18492,2026-02-04,search,mobile,additional_touch
22852,11917,2026-01-04,referral,mobile,additional_touch
22853,9845,2026-02-20,paid_social,mobile,additional_touch
22854,17522,2026-01-24,referral,mobile,additional_touch
22855,19245,2026-01-21,paid_social,mobile,additional_touch
22856,18092,2026-03-05,search,web,additional_touch
22857,16065,2026-02-14,search,mobile,additional_touch
22858,2042,2026-03-22,paid_social,mobile,additional_touch
22859,16085,2026-03-02,paid_social,mobile,additional_touch
22860,17316,2026-03-12,search,web,additional_touch
22861,7404,2026-03-20,paid_social,mobile,additional_touch
22862,7791,2026-01-15,paid_social,mobile,additional_touch
22863,7137,2026-03-04,referral,web,additional_touch
22864,14572,2026-02-27,paid_social,web,additional_touch
22865,9962,2026-03-19,paid_social,web,additional_touch
22866,2154,2026-01-10,referral,mobile,additional_touch
22867,8466,2026-01-09,search,web,additional_touch
22868,15829,2026-03-08,referral,mobile,additional_touch
22869,17013,2026-03-22,referral,mobile,additional_touch
22870,2507,2026-01-15,search,web,additional_touch
22871,6328,2026-02-18,search,mobile,additional_touch
22872,17563,2026-02-10,search,web,additional_touch
22873,11850,2026-03-20,search,mobile,additional_touch
22874,19286,2026-02-16,paid_social,mobile,additional_touch
22875,18681,2026-02-07,search,mobile,additional_touch
22876,17101,2026-03-22,referral,web,additional_touch
22877,18120,2026-03-23,paid_social,mobile,additional_touch
22878,8534,2026-02-20,search,web,additional_touch
22879,8374,2026-01-15,referral,mobile,additional_touch
22880,10920,2026-01-27,search,mobile,additional_touch
22881,13202,2026-02-13,referral,mobile,additional_touch
22882,7513,2026-03-26,paid_social,mobile,additional_touch
22883,17910,2026-01-25,paid_social,web,additional_touch
22884,12969,2026-01-24,search,mobile,additional_touch
22885,16916,2026-02-15,referral,mobile,additional_touch
22886,3,2026-01-10,search,mobile,additional_touch
22887,9523,2026-03-13,paid_social,mobile,additional_touch
22888,17655,2026-03-25,search,mobile,additional_touch
22889,13053,2026-02-01,search,mobile,additional_touch
22890,19874,2026-03-08,referral,mobile,additional_touch
22891,18282,2026-02-06,paid_social,web,additional_touch
22892,11741,2026-03-08,search,mobile,additional_touch
