customer_id,signup_date,experiment_variant
16637,2026-03-03,treatment
16638,2026-02-12,treatment
16639,2026-01-13,control
16640,2026-01-21,control
16641,2026-02-07,control
16642,2026-03-13,control
16643,2026-03-22,control
16644,2026-01-05,treatment
16645,2026-03-24,treatment
16646,2026-02-02,control
16647,2026-02-24,treatment
16648,2026-03-03,control
16649,2026-02-05,treatment
16650,2026-01-15,treatment
16651,2026-01-19,control
16652,2026-03-17,treatment
16653,2026-03-01,treatment
16654,2026-02-05,control
16655,2026-03-30,control
16656,2026-02-04,treatment
16657,2026-03-09,control
16658,2026-03-27,control
16659,2026-02-02,treatment
16660,2026-01-14,control
16661,2026-02-11,control
16662,2026-02-09,treatment
16663,2026-02-19,control
16664,2026-02-16,treatment
16665,2026-02-26,treatment
16666,2026-01-09,control
16667,2026-03-18,treatment
16668,2026-01-29,treatment
16669,2026-03-12,control
16670,2026-02-17,treatment
16671,2026-01-30,treatment
16672,2026-03-24,treatment
16673,2026-01-25,control
16674,2026-02-12,control
16675,2026-01-27,treatment
16676,2026-02-20,treatment
16677,2026-01-11,treatment
16678,2026-03-02,control
16679,2026-01-03,treatment
16680,2026-01-14,control
16681,2026-03-30,control
16682,2026-01-14,treatment
16683,2026-01-29,control
16684,2026-02-13,treatment
16685,2026-02-14,control
16686,2026-02-26,treatment
16687,2026-01-09,treatment
16688,2026-01-29,control
16689,2026-02-09,treatment
16690,2026-01-08,treatment
16691,2026-01-01,control
16692,2026-03-09,treatment
16693,2026-03-22,treatment
16694,2026-03-04,control
16695,2026-03-28,treatment
16696,2026-03-23,control
16697,2026-03-27,control
16698,2026-03-13,control
16699,2026-01-18,treatment
16700,2026-03-08,treatment
16701,2026-03-14,control
16702,2026-02-17,control
16703,2026-02-01,control
16704,2026-03-26,treatment
16705,2026-03-01,control
16706,2026-03-03,control
16707,2026-03-25,control
16708,2026-01-11,control
16709,2026-02-19,treatment
16710,2026-03-11,treatment
16711,2026-02-06,control
16712,2026-01-21,control
16713,2026-02-16,control
16714,2026-03-14,treatment
16715,2026-02-25,control
16716,2026-03-31,control
16717,2026-02-19,treatment
16718,2026-01-12,control
16719,2026-01-12,treatment
16720,2026-01-08,control
16721,2026-03-07,control
16722,2026-03-12,treatment
16723,2026-01-02,control
16724,2026-03-13,control
16725,2026-03-02,treatment
16726,2026-03-02,control
16727,2026-02-07,treatment
16728,2026-02-11,control
16729,2026-01-01,treatment
16730,2026-03-19,treatment
16731,2026-03-05,control
16732,2026-03-01,treatment
16733,2026-03-27,treatment
16734,2026-03-19,control
16735,2026-01-19,control
16736,2026-01-31,treatment
16737,2026-01-25,treatment
16738,2026-01-31,treatment
16739,2026-01-10,treatment
16740,2026-02-24,treatment
16741,2026-01-12,treatment
16742,2026-03-03,treatment
16743,2026-03-27,treatment
16744,2026-01-13,treatment
16745,2026-01-26,control
16746,2026-01-15,treatment
16747,2026-03-13,control
16748,2026-03-16,treatment
16749,2026-02-27,treatment
16750,2026-02-21,treatment
16751,2026-02-16,control
16752,2026-01-21,treatment
16753,2026-02-24,control
16754,2026-01-31,treatment
16755,2026-02-05,treatment
16756,2026-03-15,control
16757,2026-03-21,control
16758,2026-01-20,treatment
16759,2026-02-27,control
16760,2026-02-24,treatment
16761,2026-03-27,treatment
16762,2026-02-15,treatment
16763,2026-02-06,control
16764,2026-03-27,control
16765,2026-03-26,treatment
16766,2026-03-10,treatment
16767,2026-03-26,control
16768,2026-03-06,treatment
16769,2026-01-30,control
16770,2026-03-09,control
16771,2026-03-31,treatment
16772,2026-03-27,treatment
16773,2026-03-11,treatment
16774,2026-01-24,control
16775,2026-03-11,control
16776,2026-01-04,treatment
16777,2026-02-26,treatment
16778,2026-01-27,control
16779,2026-01-14,treatment
16780,2026-03-24,control
16781,2026-03-08,treatment
16782,2026-03-04,treatment
16783,2026-02-25,control
16784,2026-01-15,control
16785,2026-02-17,treatment
16786,2026-01-31,treatment
16787,2026-03-31,control
16788,2026-02-24,control
16789,2026-03-19,treatment
16790,2026-01-15,control
16791,2026-01-27,treatment
16792,2026-02-23,treatment
16793,2026-03-29,control
16794,2026-01-07,treatment
16795,2026-01-11,treatment
16796,2026-03-07,treatment
16797,2026-01-10,treatment
16798,2026-01-28,control
16799,2026-03-01,control
16800,2026-02-08,control
16801,2026-03-10,control
16802,2026-01-02,control
16803,2026-02-27,control
16804,2026-02-28,treatment
16805,2026-01-25,control
16806,2026-03-03,treatment
16807,2026-02-08,treatment
16808,2026-03-20,control
16809,2026-03-11,treatment
16810,2026-03-07,control
16811,2026-02-17,treatment
16812,2026-03-02,treatment
16813,2026-01-13,treatment
16814,2026-02-07,treatment
16815,2026-02-03,treatment
16816,2026-01-07,treatment
16817,2026-03-14,treatment
16818,2026-02-28,control
16819,2026-01-30,treatment
16820,2026-01-02,treatment
16821,2026-03-29,control
16822,2026-03-01,treatment
16823,2026-03-14,treatment
16824,2026-01-07,treatment
16825,2026-03-24,control
16826,2026-01-06,treatment
16827,2026-03-24,treatment
16828,2026-02-21,control
16829,2026-03-20,treatment
16830,2026-03-24,treatment
16831,2026-03-21,control
16832,2026-03-07,treatment
16833,2026-01-10,control
16834,2026-03-05,treatment
16835,2026-02-17,treatment
16836,2026-03-13,control
16837,2026-03-30,treatment
16838,2026-02-11,control
16839,2026-01-25,control
16840,2026-03-07,treatment
16841,2026-01-22,control
16842,2026-02-13,control
16843,2026-03-05,control
16844,2026-03-27,treatment
16845,2026-03-08,treatment
16846,2026-03-06,control
16847,2026-02-16,control
16848,2026-01-28,control
16849,2026-03-18,control
16850,2026-02-02,control
16851,2026-01-20,treatment
16852,2026-02-27,treatment
16853,2026-03-24,control
16854,2026-02-12,treatment
16855,2026-02-03,treatment
16856,2026-01-15,control
16857,2026-03-15,control
16858,2026-02-27,treatment
16859,2026-01-17,control
16860,2026-02-25,treatment
16861,2026-02-03,treatment
16862,2026-01-02,treatment
16863,2026-02-27,control
16864,2026-02-04,control
16865,2026-01-19,treatment
16866,2026-03-07,control
16867,2026-01-19,control
16868,2026-01-17,treatment
16869,2026-01-17,control
16870,2026-03-18,treatment
16871,2026-02-08,treatment
16872,2026-02-21,treatment
16873,2026-03-16,control
16874,2026-02-06,treatment
16875,2026-01-25,treatment
16876,2026-03-30,control
16877,2026-02-24,treatment
16878,2026-02-27,control
16879,2026-01-27,control
16880,2026-03-25,treatment
16881,2026-01-30,control
16882,2026-03-31,control
16883,2026-02-25,treatment
16884,2026-02-11,control
16885,2026-03-06,treatment
16886,2026-02-02,control
16887,2026-03-16,treatment
16888,2026-03-20,treatment
16889,2026-01-09,control
16890,2026-01-01,treatment
16891,2026-01-07,control
16892,2026-02-11,control
16893,2026-03-01,control
16894,2026-02-27,control
16895,2026-01-24,control
16896,2026-03-14,treatment
16897,2026-01-09,treatment
16898,2026-03-03,treatment
16899,2026-02-11,treatment
16900,2026-01-02,control
16901,2026-03-19,control
16902,2026-03-02,control
16903,2026-02-19,treatment
16904,2026-02-28,treatment
16905,2026-01-29,control
16906,2026-01-01,control
16907,2026-02-04,control
16908,2026-01-27,treatment
16909,2026-03-04,control
16910,2026-02-12,treatment
16911,2026-03-28,control
16912,2026-02-26,control
16913,2026-03-03,control
16914,2026-03-03,treatment
16915,2026-01-27,treatment
16916,2026-02-18,control
16917,2026-03-23,control
16918,2026-03-31,control
16919,2026-01-29,control
16920,2026-03-03,control
16921,2026-01-08,control
16922,2026-01-15,treatment
16923,2026-02-06,treatment
16924,2026-03-07,treatment
16925,2026-01-17,treatment
16926,2026-01-20,treatment
16927,2026-03-06,treatment
16928,2026-01-16,control
16929,2026-01-07,control
16930,2026-02-26,control
16931,2026-02-15,treatment
16932,2026-02-16,control
16933,2026-02-19,control
16934,2026-03-27,treatment
16935,2026-03-27,treatment
16936,2026-02-22,treatment
16937,2026-03-01,treatment
16938,2026-02-16,treatment
16939,2026-02-02,treatment
16940,2026-01-13,control
16941,2026-02-28,treatment
16942,2026-03-19,treatment
16943,2026-03-05,control
16944,2026-01-29,treatment
16945,2026-02-25,treatment
16946,2026-02-07,treatment
16947,2026-03-29,treatment
16948,2026-02-15,control
16949,2026-02-12,control
16950,2026-03-28,control
16951,2026-01-18,treatment
16952,2026-01-24,treatment
16953,2026-01-19,treatment
16954,2026-03-03,treatment
16955,2026-03-03,treatment
16956,2026-03-05,control
16957,2026-03-25,control
16958,2026-01-03,control
16959,2026-01-23,treatment
16960,2026-02-05,control
16961,2026-01-20,treatment
16962,2026-01-04,treatment
16963,2026-01-22,control
16964,2026-01-14,treatment
16965,2026-03-26,treatment
16966,2026-01-07,treatment
16967,2026-01-20,control
16968,2026-01-23,control
16969,2026-03-06,control
16970,2026-03-04,treatment
16971,2026-03-20,treatment
16972,2026-01-14,treatment
16973,2026-03-18,treatment
16974,2026-02-05,control
16975,2026-03-15,treatment
16976,2026-02-21,control
16977,2026-02-13,control
16978,2026-01-19,treatment
16979,2026-01-04,treatment
16980,2026-01-24,treatment
16981,2026-01-21,treatment
16982,2026-02-20,control
16983,2026-03-06,control
16984,2026-03-04,control
16985,2026-03-16,treatment
16986,2026-02-12,control
16987,2026-01-22,control
16988,2026-02-02,control
16989,2026-01-31,treatment
16990,2026-03-18,treatment
16991,2026-02-28,control
16992,2026-03-16,control
16993,2026-01-27,treatment
16994,2026-01-25,treatment
16995,2026-03-17,control
16996,2026-03-06,control
16997,2026-01-04,treatment
16998,2026-02-26,treatment
16999,2026-01-03,control
17000,2026-01-07,treatment
17001,2026-01-08,treatment
17002,2026-01-06,control
17003,2026-02-11,control
17004,2026-01-01,treatment
17005,2026-02-19,treatment
17006,2026-01-14,control
17007,2026-01-23,treatment
17008,2026-01-11,control
17009,2026-01-23,treatment
17010,2026-01-10,control
17011,2026-02-18,control
17012,2026-02-06,control
17013,2026-03-23,treatment
17014,2026-03-06,treatment
17015,2026-02-06,treatment
17016,2026-02-11,control
17017,2026-01-02,treatment
17018,2026-02-19,control
17019,2026-02-19,treatment
17020,2026-01-31,control
17021,2026-01-28,treatment
17022,2026-03-01,control
17023,2026-02-27,control
17024,2026-01-30,treatment
17025,2026-03-10,control
17026,2026-01-28,control
17027,2026-02-08,treatment
17028,2026-03-27,control
17029,2026-03-04,treatment
17030,2026-02-09,treatment
17031,2026-02-22,treatment
17032,2026-02-10,control
17033,2026-01-16,treatment
17034,2026-01-07,treatment
17035,2026-03-16,control
17036,2026-03-24,treatment
17037,2026-03-22,treatment
17038,2026-02-03,control
17039,2026-02-07,control
17040,2026-03-03,treatment
17041,2026-02-02,control
17042,2026-03-02,treatment
17043,2026-02-14,control
17044,2026-03-21,control
17045,2026-03-19,treatment
17046,2026-03-21,treatment
17047,2026-03-14,control
17048,2026-01-14,treatment
17049,2026-03-12,control
17050,2026-01-10,control
17051,2026-03-06,treatment
17052,2026-03-22,control
17053,2026-03-18,treatment
17054,2026-01-25,control
17055,2026-03-06,control
17056,2026-03-17,control
17057,2026-01-04,treatment
17058,2026-02-06,treatment
17059,2026-01-16,control
17060,2026-02-01,control
17061,2026-03-22,treatment
17062,2026-01-17,control
17063,2026-03-02,treatment
17064,2026-03-29,treatment
17065,2026-03-17,treatment
17066,2026-01-06,control
17067,2026-03-26,control
17068,2026-02-17,control
17069,2026-03-31,control
17070,2026-03-06,control
17071,2026-03-09,treatment
17072,2026-02-07,control
17073,2026-01-15,control
17074,2026-01-27,control
17075,2026-02-15,control
17076,2026-01-15,treatment
17077,2026-01-02,control
17078,2026-01-18,treatment
17079,2026-03-11,treatment
17080,2026-03-27,control
17081,2026-03-16,treatment
17082,2026-02-07,control
17083,2026-02-15,control
17084,2026-01-03,treatment
17085,2026-02-16,treatment
17086,2026-02-05,control
17087,2026-02-03,control
17088,2026-02-24,control
17089,2026-02-07,treatment
17090,2026-02-25,treatment
17091,2026-03-17,control
17092,2026-01-09,treatment
17093,2026-03-23,treatment
17094,2026-01-24,control
17095,2026-03-07,treatment
17096,2026-03-08,treatment
17097,2026-03-31,control
17098,2026-03-30,treatment
17099,2026-01-19,treatment
17100,2026-02-16,treatment
17101,2026-03-23,control
17102,2026-01-08,treatment
17103,2026-02-28,treatment
17104,2026-03-20,treatment
17105,2026-02-11,control
17106,2026-02-09,treatment
17107,2026-02-06,treatment
17108,2026-03-08,control
17109,2026-01-15,control
17110,2026-01-23,treatment
17111,2026-01-08,treatment
17112,2026-03-20,treatment
17113,2026-03-12,control
17114,2026-01-25,treatment
17115,2026-02-24,control
17116,2026-03-04,treatment
17117,2026-01-19,control
17118,2026-02-06,control
17119,2026-02-01,treatment
17120,2026-02-02,treatment
17121,2026-03-01,control
17122,2026-01-18,control
17123,2026-01-22,treatment
17124,2026-03-17,treatment
17125,2026-01-17,control
17126,2026-02-09,treatment
17127,2026-03-09,control
17128,2026-02-07,treatment
17129,2026-02-11,control
17130,2026-01-10,control
17131,2026-02-08,treatment
17132,2026-01-13,control
17133,2026-01-15,treatment
17134,2026-02-03,control
17135,2026-02-27,control
17136,2026-01-04,treatment
17137,2026-01-11,treatment
17138,2026-02-23,control
17139,2026-02-25,treatment
17140,2026-01-17,control
17141,2026-01-06,treatment
17142,2026-03-07,control
17143,2026-03-28,treatment
17144,2026-02-28,control
17145,2026-01-22,treatment
17146,2026-02-12,treatment
17147,2026-03-20,treatment
17148,2026-01-19,control
17149,2026-01-07,control
17150,2026-03-11,control
17151,2026-02-28,treatment
17152,2026-03-31,control
17153,2026-02-14,treatment
17154,2026-03-05,control
17155,2026-02-10,treatment
17156,2026-03-07,treatment
17157,2026-03-02,treatment
17158,2026-01-18,treatment
17159,2026-03-17,treatment
17160,2026-02-06,treatment
17161,2026-02-12,treatment
17162,2026-01-08,treatment
17163,2026-01-25,control
17164,2026-01-08,control
17165,2026-03-26,treatment
17166,2026-02-10,treatment
17167,2026-01-13,control
17168,2026-01-23,control
17169,2026-03-01,treatment
17170,2026-02-28,control
17171,2026-02-24,treatment
17172,2026-03-25,treatment
17173,2026-03-29,control
17174,2026-02-08,control
17175,2026-03-05,control
17176,2026-01-12,control
17177,2026-01-08,treatment
17178,2026-01-19,treatment
17179,2026-02-05,treatment
17180,2026-02-11,control
17181,2026-03-29,treatment
17182,2026-02-11,control
17183,2026-02-12,treatment
17184,2026-02-19,control
17185,2026-01-09,treatment
17186,2026-03-23,treatment
17187,2026-01-23,control
17188,2026-03-24,treatment
17189,2026-03-09,control
17190,2026-02-27,control
17191,2026-03-21,treatment
17192,2026-01-14,treatment
17193,2026-03-07,control
17194,2026-01-16,control
17195,2026-03-31,control
17196,2026-01-27,treatment
17197,2026-02-01,treatment
17198,2026-03-07,control
17199,2026-02-06,control
17200,2026-03-17,treatment
17201,2026-02-05,treatment
17202,2026-02-28,control
17203,2026-01-18,treatment
17204,2026-03-18,control
17205,2026-01-03,control
17206,2026-01-22,treatment
17207,2026-03-12,treatment
17208,2026-03-03,control
17209,2026-01-16,treatment
17210,2026-01-25,treatment
17211,2026-01-26,treatment
17212,2026-02-28,treatment
17213,2026-01-31,treatment
17214,2026-01-03,treatment
17215,2026-02-04,control
17216,2026-02-24,treatment
17217,2026-02-05,control
17218,2026-03-22,treatment
17219,2026-02-28,control
17220,2026-01-24,control
17221,2026-02-28,treatment
17222,2026-03-19,control
17223,2026-03-28,control
17224,2026-01-05,control
17225,2026-01-25,treatment
17226,2026-02-28,control
17227,2026-01-02,control
17228,2026-02-07,treatment
17229,2026-02-23,treatment
17230,2026-01-03,treatment
17231,2026-01-11,control
17232,2026-02-27,treatment
17233,2026-02-12,treatment
17234,2026-01-15,treatment
17235,2026-01-02,treatment
17236,2026-02-14,control
17237,2026-03-24,treatment
17238,2026-01-23,treatment
17239,2026-02-07,control
17240,2026-01-12,control
17241,2026-02-04,control
17242,2026-01-11,treatment
17243,2026-01-21,control
17244,2026-02-26,treatment
17245,2026-02-12,treatment
17246,2026-01-18,control
17247,2026-01-13,control
17248,2026-01-28,control
17249,2026-03-16,control
17250,2026-01-19,treatment
17251,2026-01-30,treatment
17252,2026-01-12,treatment
17253,2026-02-25,treatment
17254,2026-01-01,control
17255,2026-01-18,treatment
17256,2026-02-13,control
17257,2026-03-01,control
17258,2026-03-11,control
17259,2026-03-08,control
17260,2026-01-07,treatment
17261,2026-02-22,treatment
17262,2026-01-16,control
17263,2026-02-23,control
17264,2026-03-22,treatment
17265,2026-01-03,treatment
17266,2026-03-24,treatment
17267,2026-03-25,control
17268,2026-03-28,control
17269,2026-01-04,treatment
17270,2026-02-26,treatment
17271,2026-01-24,control
17272,2026-01-02,control
17273,2026-01-06,control
17274,2026-01-12,treatment
17275,2026-02-07,control
17276,2026-01-20,treatment
17277,2026-01-08,treatment
17278,2026-02-01,control
17279,2026-02-13,control
17280,2026-02-01,control
17281,2026-02-26,control
17282,2026-01-16,treatment
17283,2026-01-30,treatment
17284,2026-01-16,control
17285,2026-01-21,treatment
17286,2026-03-27,control
17287,2026-02-27,treatment
17288,2026-01-09,treatment
17289,2026-01-16,control
17290,2026-01-02,treatment
17291,2026-03-18,treatment
